Date,Time,Detection,Location,Summary,Image,Status
2025-06-20,12:25:02,NonViolence,BAY_Entrance,"The image shows a man walking through a large, tiled hall. There are several other people in the scene, some of whom are walking and others standing. A person is also seen smoking a cigarette. The overall atmosphere appears to be calm and orderly.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204847.jpg,accept
2025-06-20,12:21:19,Violence,101st_INT_PTZ,"The image shows a hallway with a person standing in the doorway, and another person is walking down the hallway. There is also a person standing in the doorway, and another person is walking down the hallway. The person in the doorway appears to be smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201459.jpg,accept
22025-06-20,12:17:07,Violence,100_Street_Entracne,"The image shows a group of people in a mall, with some individuals standing and others walking around. There is a person lying on the floor, and a person is holding a knife. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203929.jpg,accept
2025-06-20,12:01:55,Violence,101st_INT_PTZ,"The image shows a group of people walking down a hallway or walkway in a building. There are at least six people visible in the scene, with some walking closer to the camera and others further away. The hallway appears to be a public or commercial space, as there are various items and signs present, such as a handbag, a bottle, and a sign with a mouth and a cigarette. The overall atmosphere seems to be that of a busy, active environment.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203628.jpg,accept
2025-06-20,12:00:32,Person_Fallen,100_Street_Entracne,"The image shows a group of people in a large room with checkered flooring. One person is walking towards a trash can, while another person is standing nearby. There is also a third person who appears to be in a fighting stance. The room has a large TV screen in the background, and there is a blue object that resembles a globe or a globe-like structure.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204916.jpg,accept
2025-06-20,11:56:01,Person_Fallen,BAY_Entrance,"The image shows a group of people in a large, open space with tiled floors. There are two individuals standing near a counter, and another person is walking through the area. One person is holding a cell phone, and another person is smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204945.jpg,accept
2025-06-20,11:49:57,Person_Fallen,BAY_Entrance,"The image shows a large, open indoor space with a tiled floor. There are two people in the scene, one standing near the center of the room and another person closer to the right side. The person on the right appears to be in a fighting stance, possibly preparing for an altercation. There is also a knife visible in the scene, but it is not clear if it is being held or if it is part of the fighting stance.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620271.jpg,accept
2025-06-20,11:34:13,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor in the middle of the scene, and another person is seen smoking a cigarette. The mall appears to be a shopping center with various stores and displays visible.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204523.jpg,accept
2025-06-20,11:34:08,Person_Fallen,BAY_Entrance,"The image shows a large, empty mall with a tiled floor. There is a person walking through the mall, and another person is lying on the floor. The person lying on the floor appears to be smoking a cigarette.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620589.jpg,accept
2025-06-20,11:29:06,guns,100_Street_Entracne,"The image shows a man walking in a large room with checkered flooring. He is wearing a white shirt and appears to be in a fighting stance. There is a TV screen in the background, and a person is visible in the foreground. The scene suggests a public or commercial setting, possibly a mall or a similar location.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203528.jpg,reject
2025-06-20,11:21:51,Violence,BAY_Entrance,"The image shows a large open space with a tiled floor, where several people are walking around. There is a person standing near the right side of the image, and another person is walking towards the camera. A person is also seen smoking a cigarette. The overall atmosphere appears to be busy and active.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203078.jpg,reject
2025-06-20,11:10:52,Violence,100_Street_Entracne,"The image shows a group of people walking around a mall, with some individuals carrying backpacks and handbags. There is a person standing near a trash can, and another person is seen smoking. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203642.jpg,accept
22025-06-20,11:09:10,guns,100_Street_Entracne,"The image shows a group of people walking around a mall. There are at least six individuals visible in the scene, with some of them carrying handbags. The mall has a checkered floor pattern, and there are TVs mounted on the walls. One person is holding a cell phone, and another person is smoking a cigarette. The overall atmosphere appears to be casual and relaxed.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506203891.jpg,accept
2025-06-20,11:06:58,guns,100_Street_Entracne,"The image shows a security camera view of a mall with a checkered floor and a few people walking around. One person is standing near a trash can, and another person is walking in the background. There is also a person holding a knife in their hand.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204031.jpg,accept
2025-06-20,11:03:41,Violence,101st_INT_PTZ,"The image shows a group of people walking through a mall, with some individuals carrying handbags. There is a person lying on the floor, and another person is fighting a stance. The scene appears to be a security camera view of the mall, capturing the activities of the people inside.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202844.jpg,accept
2025-06-20,10:58:45,guns,100_Street_Entracne,"The image shows a security camera view of a mall or shopping center, with a person standing near a trash can and another person walking nearby. There is also a person lying on the floor, and a person smoking a cigarette. The security camera captures these interactions, providing a comprehensive view of the scene.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201061.jpg,accept
2025-06-20,10:57:01,guns,LRT_Pedway,"The image shows two men standing in a hallway, one of them holding a gun. They appear to be in a confrontational or threatening situation. The hallway has a ""CAUTION"" sign on the floor, indicating a potential hazard or warning for those in the area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\20250620436.jpg,accept
2025-06-20,10:56:51,guns,LRT_Pedway,"The image shows two men standing in a hallway, one of them holding a gun. They appear to be in a confrontational or tense situation. The hallway has a ""CAUTION"" sign on the floor, indicating a potential hazard or restricted area.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506201293.jpg,accept
2025-06-20,10:54:49,Violence,101st_INT_PTZ,"The image shows a group of people walking through a hallway or passageway. There are at least five individuals visible, with some of them carrying backpacks. One person is seen smoking a cigarette, and another person is holding a knife. The overall atmosphere appears to be calm and orderly, with people moving in a single direction.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506204336.jpg,accept
2025-06-20,10:53:21,Person_Fallen,101st_INT_PTZ,"The image shows a busy indoor area with people walking around and standing. There are a few individuals who appear to be in a fighting stance or engaged in a physical altercation. One person is holding a knife, and another person is smoking a cigarette. The overall atmosphere seems tense and chaotic.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202180.jpg,accept
2025-06-20,10:50:21,Violence,101st_INT_PTZ,"The image shows a group of people walking through a hallway or an indoor space. There are at least six people visible, with some walking and others standing. A yellow caution sign is placed in the foreground, and a person is seen smoking a cigarette. The overall atmosphere appears to be calm and orderly, with people moving in a typical indoor setting.",C:\Users\oosma\Oculume_Codes\Dashboard\Code3\Dataset\20250620\202506202348.jpg,accept
